PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FGM,FGA,FG3M,FG3A,FTM,FTA,FG_PCT,FG3_PCT,FT_PCT,DD2,TD3,PLUS_MINUS
1628401,Derrick White,BOS,73,32.6,15.2,4.2,5.2,1.0,1.2,1.5,5.3,11.5,2.7,6.8,1.9,2.1,0.461,0.396,0.901,5,1,8.5
1630217,Desmond Bane,MEM,42,34.4,23.7,4.4,5.5,1.0,0.5,2.7,8.6,18.5,3.3,8.6,3.3,3.8,0.464,0.381,0.87,3,0,-4.8
1626164,Devin Booker,PHX,68,36.0,27.1,4.5,6.9,0.9,0.4,2.6,9.4,19.2,2.2,6.1,6.0,6.7,0.492,0.364,0.886,13,0,4.6
1630170,Devin Vassell,SAS,68,33.1,19.5,3.8,4.1,1.1,0.3,1.6,7.3,15.5,2.4,6.6,2.4,3.0,0.472,0.372,0.801,0,0,-4.3
1628984,Devonte' Graham,SAS,23,13.6,5.0,1.6,2.1,0.4,0.1,0.7,1.7,4.7,1.1,3.6,0.6,0.7,0.352,0.301,0.813,0,0,1.0
1641926,Dexter Dennis,DAL,4,7.5,5.5,2.2,1.0,0.0,0.2,0.8,2.5,4.8,0.2,2.0,0.2,0.8,0.526,0.125,0.333,0,0,-2.2
1628415,Dillon Brooks,HOU,72,30.9,12.7,3.4,1.7,0.9,0.1,1.2,4.6,10.7,1.8,5.1,1.7,2.0,0.428,0.359,0.844,1,0,-0.3
1631376,Dmytro Skapintsev,NYK,2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1627734,Domantas Sabonis,SAC,82,35.7,19.4,13.7,8.2,0.9,0.6,3.3,7.7,13.0,0.4,1.1,3.6,5.1,0.594,0.379,0.704,77,26,0.8
1631230,Dominick Barlow,SAS,33,12.7,4.4,3.4,1.1,0.4,0.4,0.3,1.7,3.4,0.1,0.3,0.9,1.3,0.496,0.333,0.69,0,0,-1.0
1628378,Donovan Mitchell,CLE,55,35.3,26.6,5.1,6.1,1.8,0.5,2.8,9.1,19.8,3.3,9.0,5.0,5.8,0.462,0.368,0.865,6,0,5.9
1628978,Donte DiVincenzo,NYK,81,29.1,15.5,3.7,2.7,1.3,0.4,1.4,5.5,12.4,3.5,8.7,1.1,1.4,0.443,0.401,0.754,0,0,2.0
1627827,Dorian Finney-Smith,BKN,68,28.4,8.5,4.7,1.6,0.8,0.6,0.9,3.2,7.5,1.7,4.9,0.5,0.7,0.421,0.348,0.717,0,0,-1.6
203926,Doug McDermott,IND,64,14.1,5.5,0.9,1.1,0.2,0.0,0.4,1.9,4.4,1.5,3.6,0.2,0.3,0.433,0.41,0.579,0,0,-2.2
203110,Draymond Green,GSW,55,27.1,8.6,7.2,6.0,1.0,0.9,2.5,3.4,6.8,0.9,2.3,1.0,1.3,0.497,0.395,0.73,10,1,3.1
1629234,Drew Eubanks,PHX,75,15.6,5.1,4.3,0.8,0.4,0.8,0.8,2.0,3.4,0.0,0.0,1.0,1.2,0.601,1.0,0.774,0,0,-1.4
1641809,Drew Peterson,BOS,3,7.6,3.7,0.3,0.3,0.7,0.0,0.3,1.3,2.0,1.0,1.7,0.0,0.0,0.667,0.6,0.0,0,0,2.7
1630696,Dru Smith,MIA,9,14.5,4.3,1.6,1.6,1.0,0.3,0.6,1.7,3.7,0.8,1.9,0.2,0.2,0.455,0.412,1.0,0,0,-4.8
1629130,Duncan Robinson,MIA,68,28.0,12.9,2.5,2.8,0.7,0.2,1.4,4.5,9.9,2.8,7.0,1.2,1.3,0.45,0.395,0.889,0,0,0.6
1641871,Duop Reath,POR,68,17.9,9.1,3.7,1.0,0.5,0.6,0.8,3.4,7.3,1.3,3.6,1.0,1.4,0.461,0.359,0.742,1,0,-2.8
203939,Dwight Powell,DAL,63,13.3,3.3,3.4,1.3,0.4,0.3,0.5,1.1,1.7,0.0,0.0,1.0,1.4,0.679,0.333,0.708,1,0,0.0
1629685,Dylan Windler,ATL,17,6.4,2.5,0.9,0.6,0.1,0.0,0.1,0.9,1.8,0.8,1.6,0.0,0.0,0.5,0.481,0.0,0,0,-0.9
1630700,Dyson Daniels,NOP,61,22.3,5.8,3.9,2.7,1.4,0.4,1.0,2.3,5.1,0.7,2.2,0.6,0.9,0.447,0.311,0.642,1,0,1.2
1630604,E.J. Liddell,NOP,8,2.9,0.5,0.6,0.1,0.2,0.2,0.2,0.1,0.8,0.0,0.6,0.2,0.2,0.167,0.0,1.0,0,0,-0.5
1641734,Emoni Bates,CLE,15,8.9,2.7,0.9,0.7,0.1,0.1,0.5,1.0,3.3,0.7,2.2,0.1,0.3,0.306,0.303,0.25,0,0,-5.6
201569,Eric Gordon,PHX,68,27.8,11.0,1.8,2.0,1.0,0.4,1.1,4.0,9.1,2.2,5.8,0.8,0.9,0.443,0.378,0.797,0,0,1.9
1630647,Eugene Omoruyi,WAS,43,9.1,4.8,2.0,0.8,0.6,0.1,0.5,1.9,3.9,0.3,1.1,0.7,1.1,0.485,0.283,0.653,1,0,-3.2
203095,Evan Fournier,DET,32,18.1,6.9,1.8,1.5,0.9,0.2,0.7,2.5,6.9,1.0,4.1,0.9,1.1,0.357,0.254,0.806,0,0,-4.4
1630596,Evan Mobley,CLE,50,30.6,15.7,9.4,3.2,0.9,1.4,1.8,6.4,11.1,0.4,1.2,2.5,3.4,0.579,0.373,0.719,22,0,0.7
1630196,Filip Petrusev,SAC,3,3.1,1.0,0.3,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.3,0.7,0.5,0.0,0.5,0,0,2.0
1628373,Frank Ntilikina,CHA,5,8.6,1.0,1.2,0.8,0.0,0.0,0.2,0.2,1.8,0.2,1.6,0.4,0.4,0.111,0.125,1.0,0,0,-0.2
1630532,Franz Wagner,ORL,72,32.5,19.7,5.3,3.7,1.1,0.4,1.9,7.3,15.2,1.3,4.6,3.8,4.4,0.482,0.281,0.85,0,0,2.8
1627832,Fred VanVleet,HOU,73,36.8,17.4,3.8,8.1,1.4,0.8,1.7,5.8,13.9,3.1,8.0,2.7,3.1,0.416,0.387,0.86,20,0,2.5
1627788,Furkan Korkmaz,PHI,35,8.6,2.5,0.9,0.7,0.4,0.1,0.3,0.9,2.2,0.4,1.1,0.4,0.6,0.395,0.35,0.7,0,0,1.3
1641713,GG Jackson,MEM,48,25.7,14.6,4.1,1.2,0.6,0.5,1.4,5.0,11.7,2.1,6.0,2.4,3.2,0.428,0.357,0.752,2,0,-4.0
1629216,Gabe Vincent,LAL,11,19.8,3.1,0.8,1.9,0.8,0.0,0.5,1.4,4.5,0.3,2.5,0.1,0.2,0.306,0.107,0.5,0,0,2.8
202066,Garrett Temple,TOR,27,10.7,3.3,1.7,1.0,0.4,0.1,0.5,1.1,2.9,0.4,1.5,0.7,0.8,0.372,0.3,0.818,0,0,-2.9
1629726,Garrison Mathews,ATL,66,15.0,4.9,1.4,0.6,0.3,0.1,0.3,1.6,3.4,1.3,2.9,0.5,0.6,0.456,0.44,0.81,0,0,-1.5
203914,Gary Harris,ORL,54,24.0,6.9,1.7,1.6,0.9,0.3,0.6,2.4,5.5,1.4,3.8,0.6,0.8,0.441,0.371,0.756,0,0,1.7
1627780,Gary Payton II,GSW,44,15.5,5.5,2.6,1.1,0.9,0.4,0.6,2.3,4.2,0.5,1.2,0.3,0.5,0.563,0.364,0.609,0,0,1.9
1629018,Gary Trent Jr.,TOR,71,28.1,13.7,2.6,1.7,1.1,0.1,0.7,5.1,11.9,2.5,6.4,1.0,1.4,0.426,0.393,0.771,1,0,-2.7
1627777,Georges Niang,CLE,82,22.3,9.4,3.4,1.2,0.4,0.2,0.9,3.5,7.7,1.8,4.8,0.6,0.7,0.449,0.376,0.85,0,0,0.4
203507,Giannis Antetokounmpo,MIL,73,35.2,30.4,11.5,6.5,1.2,1.1,3.4,11.5,18.8,0.5,1.7,7.0,10.7,0.611,0.274,0.657,57,10,4.6
1629048,Goga Bitadze,ORL,62,15.4,5.0,4.6,1.3,0.5,1.2,0.7,2.0,3.4,0.0,0.2,0.9,1.4,0.603,0.143,0.655,5,0,0.4
202330,Gordon Hayward,OKC,51,24.4,9.8,3.5,3.1,0.8,0.3,1.3,3.7,7.9,0.7,1.8,1.7,2.4,0.464,0.411,0.742,0,0,-2.6
1641711,Gradey Dick,TOR,60,21.1,8.5,2.2,1.1,0.6,0.0,0.8,3.2,7.4,1.5,4.0,0.7,0.8,0.425,0.365,0.863,0,0,-6.3
1629684,Grant Williams,CHA,76,28.0,10.3,4.2,2.3,0.6,0.5,1.4,3.6,8.0,1.7,4.4,1.4,1.8,0.456,0.375,0.757,2,0,-3.2
1628960,Grayson Allen,PHX,75,33.5,13.5,3.9,3.0,0.9,0.6,1.3,4.5,9.1,2.7,5.9,1.7,2.0,0.499,0.461,0.878,1,0,3.5
1630535,Greg Brown III,DAL,6,6.6,2.5,1.5,0.7,0.0,0.7,0.7,0.8,1.8,0.2,0.5,0.7,1.5,0.455,0.333,0.444,0,0,-1.5
1630611,Gui Santos,GSW,23,8.4,3.6,2.1,0.6,0.2,0.1,0.3,1.2,2.4,0.4,1.2,0.7,0.7,0.509,0.37,0.941,0,0,0.7
1628977,Hamidou Diallo,WAS,2,2.4,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,2.0
203084,Harrison Barnes,SAC,82,29.0,12.2,3.0,1.2,0.7,0.1,0.7,4.2,8.9,1.8,4.7,1.9,2.4,0.474,0.387,0.801,0,0,-1.0
1628385,Harry Giles III,LAL,23,4.3,2.4,1.3,0.3,0.1,0.1,0.3,1.0,2.2,0.1,0.6,0.3,0.6,0.46,0.214,0.538,0,0,-1.8
1629312,Haywood Highsmith,MIA,66,20.7,6.1,3.2,1.1,0.8,0.5,0.5,2.3,5.0,1.2,2.9,0.3,0.5,0.465,0.396,0.639,0,0,0.1
1630929,Henri Drell,CHI,4,7.5,2.8,1.0,1.0,0.5,0.2,0.5,1.0,2.5,0.5,1.5,0.2,0.5,0.4,0.333,0.5,0,0,1.5
1630529,Herbert Jones,NOP,76,30.5,11.0,3.6,2.6,1.4,0.8,1.2,3.9,7.7,1.5,3.6,1.8,2.1,0.498,0.418,0.867,0,0,3.0
1641816,Hunter Tyson,DEN,18,2.7,1.1,0.5,0.1,0.1,0.0,0.1,0.4,1.1,0.2,0.8,0.0,0.0,0.4,0.286,0.0,0,0,0.4
1630641,Ibou Badji,POR,22,10.3,1.5,2.3,0.6,0.1,0.9,0.7,0.6,1.0,0.0,0.0,0.3,0.5,0.636,0.0,0.5,0,0,-4.1
1630193,Immanuel Quickley,TOR,68,29.2,17.0,3.8,4.9,0.7,0.1,1.5,5.7,13.1,2.5,6.4,3.1,3.6,0.434,0.395,0.853,8,0,-0.5
1630171,Isaac Okoro,CLE,69,27.3,9.4,3.0,1.9,0.8,0.5,0.8,3.4,7.0,1.2,3.1,1.3,2.0,0.49,0.391,0.679,0,0,0.6
1628392,Isaiah Hartenstein,NYK,75,25.3,7.8,8.3,2.5,1.2,1.1,1.2,3.1,4.9,0.0,0.0,1.5,2.1,0.644,0.333,0.707,10,0,5.4
1630543,Isaiah Jackson,IND,60,12.8,6.4,4.0,0.8,0.6,1.0,0.6,2.6,3.9,0.0,0.1,1.2,1.7,0.665,0.0,0.716,4,0,0.5
1630198,Isaiah Joe,OKC,78,18.5,8.2,2.3,1.3,0.6,0.3,0.6,2.8,6.2,1.9,4.5,0.6,0.7,0.458,0.416,0.865,0,0,4.5
1630587,Isaiah Livers,DET,23,20.4,5.0,2.1,1.1,0.6,0.2,0.7,1.7,5.0,1.0,3.3,0.5,0.8,0.345,0.286,0.667,0,0,-8.7
1630600,Isaiah Mobley,CLE,10,7.2,2.3,1.0,0.6,0.2,0.0,0.2,1.0,2.4,0.3,1.0,0.0,0.1,0.417,0.3,0.0,0,0,-3.0
1630191,Isaiah Stewart,DET,46,30.9,10.9,6.6,1.6,0.4,0.8,1.4,4.0,8.3,1.5,3.8,1.4,1.8,0.487,0.383,0.753,5,0,-2.9
202738,Isaiah Thomas,PHX,6,3.2,1.3,0.0,0.5,0.0,0.0,0.0,0.5,1.7,0.3,0.7,0.0,0.0,0.3,0.5,0.0,0,0,-2.3
1631209,Isaiah Wong,IND,1,4.3,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.333,0.0,0.0,0,0,-5.0
202397,Ish Smith,CHA,43,17.2,3.2,1.8,3.4,0.4,0.1,1.1,1.5,3.7,0.1,0.2,0.1,0.1,0.418,0.5,0.75,0,0,-6.5
1630688,Ish Wainright,PHX,11,5.7,2.1,1.3,0.1,0.4,0.1,0.2,0.6,2.2,0.6,1.8,0.2,0.2,0.292,0.35,1.0,0,0,-0.4
1627826,Ivica Zubac,LAC,68,26.4,11.7,9.2,1.4,0.3,1.2,1.2,5.0,7.6,0.0,0.0,1.8,2.4,0.649,0.0,0.723,23,0,2.7
1631167,Izaiah Brockington,NOP,1,3.4,4.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0,0,3.0
1631120,JD Davison,BOS,8,4.9,2.0,1.2,1.2,0.1,0.1,0.2,0.6,1.5,0.4,0.9,0.4,0.5,0.417,0.429,0.75,0,0,2.9
1630550,JT Thor,CHA,63,12.4,3.2,2.3,0.5,0.2,0.4,0.2,1.3,2.9,0.4,1.3,0.2,0.3,0.437,0.346,0.55,0,0,-0.8
1629630,Ja Morant,MEM,9,35.3,25.1,5.6,8.1,0.8,0.6,3.0,8.9,18.9,1.6,5.7,5.8,7.1,0.471,0.275,0.813,3,0,1.2
201580,JaVale McGee,SAC,46,7.4,4.0,2.7,0.4,0.3,0.4,0.7,1.7,2.9,0.0,0.2,0.6,1.0,0.598,0.143,0.578,0,0,0.2
1631095,Jabari Smith Jr.,HOU,76,31.9,13.7,8.1,1.6,0.7,0.8,1.2,5.0,11.0,1.8,5.0,2.0,2.4,0.454,0.363,0.811,16,0,-1.1
1631133,Jabari Walker,POR,72,23.6,8.9,7.1,1.0,0.6,0.3,0.9,3.2,7.1,0.6,1.9,1.8,2.4,0.46,0.295,0.754,11,0,-4.7
1631298,Jack White,MEM,4,15.9,1.5,3.0,0.2,1.0,0.2,0.5,0.5,4.0,0.5,2.5,0.0,0.0,0.125,0.2,0.0,0,0,-7.0
1631367,Jacob Gilyard,BKN,41,17.0,4.2,1.1,3.3,0.8,0.1,0.7,1.5,3.7,1.2,3.1,0.0,0.0,0.4,0.405,1.0,0,0,-4.2
1631210,Jacob Toppin,NYK,9,4.2,1.4,0.8,0.3,0.0,0.1,0.1,0.6,1.0,0.1,0.4,0.2,0.2,0.556,0.25,1.0,0,0,-1.8
1630702,Jaden Hardy,DAL,73,13.6,7.3,1.8,1.5,0.3,0.1,0.8,2.7,6.6,1.1,3.1,0.8,1.0,0.407,0.362,0.776,0,0,-1.7
1631093,Jaden Ivey,DET,77,28.8,15.4,3.4,3.8,0.7,0.5,2.5,5.4,12.6,1.6,4.8,2.9,3.9,0.429,0.336,0.749,2,0,-4.5
1630183,Jaden McDaniels,MIN,72,29.2,10.5,3.1,1.4,0.9,0.6,1.2,4.3,8.7,1.2,3.5,0.8,1.1,0.489,0.337,0.722,0,0,2.2
1630531,Jaden Springer,BOS,49,10.3,3.3,1.6,0.9,0.7,0.3,0.7,1.2,3.0,0.2,1.0,0.7,0.9,0.399,0.208,0.833,0,0,-0.6
203109,Jae Crowder,MIL,50,23.1,6.2,3.2,1.3,0.8,0.2,0.5,2.3,5.4,1.2,3.3,0.5,0.7,0.422,0.349,0.722,0,0,-1.4
1630256,Jae'Sean Tate,HOU,65,15.9,4.1,3.0,1.0,0.6,0.2,0.6,1.7,3.5,0.4,1.2,0.4,0.6,0.472,0.299,0.667,0,0,1.2
1630186,Jahmi'us Ramsey,TOR,7,17.3,6.7,3.1,1.1,1.0,0.0,1.0,2.6,5.9,0.9,3.1,0.7,0.9,0.439,0.273,0.833,0,0,-4.0
1631170,Jaime Jaquez Jr.,MIA,75,28.2,11.9,3.8,2.6,1.0,0.3,1.5,4.5,9.3,0.9,2.7,1.9,2.3,0.489,0.322,0.811,1,0,1.4
1631222,Jake LaRavia,MEM,35,23.0,10.8,3.7,1.7,0.8,0.3,1.3,3.4,8.7,1.5,4.5,2.6,3.1,0.389,0.34,0.826,2,0,-3.3
1627751,Jakob Pöltl,TOR,50,26.4,11.1,8.6,2.5,0.7,1.5,1.5,5.0,7.6,0.0,0.0,1.2,2.1,0.656,0.0,0.551,20,0,-0.3
1628973,Jalen Brunson,NYK,77,35.4,28.7,3.6,6.7,0.9,0.2,2.4,10.3,21.4,2.7,6.8,5.5,6.5,0.479,0.401,0.847,9,0,6.6
1630622,Jalen Crutcher,NOP,1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
1631105,Jalen Duren,DET,61,29.1,13.8,11.6,2.4,0.5,0.8,2.1,5.7,9.2,0.0,0.1,2.3,3.0,0.619,0.0,0.79,44,0,-5.1
1630224,Jalen Green,HOU,82,31.7,19.6,5.2,3.5,0.8,0.3,2.3,6.9,16.2,2.5,7.4,3.5,4.3,0.423,0.332,0.804,7,1,0.4
1641720,Jalen Hood-Schifino,LAL,21,5.2,1.6,0.6,0.4,0.1,0.1,0.4,0.5,2.1,0.1,0.7,0.6,1.0,0.222,0.133,0.6,0,0,-2.6
1630552,Jalen Johnson,ATL,56,33.7,16.0,8.7,3.6,1.2,0.8,1.8,6.4,12.5,1.3,3.6,1.9,2.6,0.511,0.355,0.728,19,1,-1.4
1629667,Jalen McDaniels,TOR,50,10.8,3.4,1.6,0.7,0.4,0.1,0.6,1.3,3.8,0.2,1.4,0.5,0.7,0.344,0.169,0.73,0,0,-3.2
1629618,Jalen Pickett,DEN,27,4.5,1.6,0.5,0.8,0.1,0.0,0.3,0.6,1.3,0.3,0.9,0.1,0.1,0.429,0.36,0.75,0,0,-0.0
1641771,Jalen Slawson,SAC,12,3.1,0.7,0.6,0.2,0.1,0.1,0.2,0.3,0.5,0.0,0.2,0.0,0.0,0.667,0.0,0.0,0,0,-0.5
1630188,Jalen Smith,IND,61,17.2,9.9,5.5,1.0,0.3,0.6,0.7,3.8,6.5,1.0,2.4,1.2,1.7,0.592,0.424,0.692,5,0,-0.2
1630591,Jalen Suggs,ORL,75,27.0,12.6,3.1,2.7,1.4,0.6,1.8,4.5,9.5,2.0,5.1,1.6,2.1,0.471,0.397,0.756,0,0,0.6
1631114,Jalen Williams,OKC,71,31.3,19.1,4.0,4.5,1.1,0.6,1.7,7.5,14.0,1.5,3.4,2.5,3.1,0.54,0.427,0.814,3,0,5.4
1630592,Jalen Wilson,BKN,43,15.5,5.0,3.0,1.0,0.3,0.1,0.4,1.8,4.2,0.6,1.7,0.9,1.1,0.425,0.324,0.826,1,0,-0.1
1631288,Jamal Cain,MIA,26,10.0,3.7,1.4,0.4,0.4,0.2,0.3,1.3,3.0,0.4,1.2,0.7,0.9,0.43,0.355,0.783,0,0,-1.0
1627750,Jamal Murray,DEN,59,31.5,21.2,4.1,6.5,1.0,0.7,2.1,8.0,16.7,2.5,5.8,2.7,3.1,0.481,0.425,0.853,11,0,5.3
1631123,Jamaree Bouyea,SAS,9,10.5,2.3,2.1,1.2,0.1,0.0,1.0,1.1,3.1,0.1,1.0,0.0,0.0,0.357,0.111,0.0,0,0,-1.7
1630547,James Bouknight,CHA,14,5.8,3.6,0.6,0.4,0.1,0.1,0.1,1.3,2.9,0.9,2.1,0.1,0.1,0.439,0.433,0.5,0,0,-0.8
201935,James Harden,LAC,72,34.3,16.6,5.1,8.5,1.1,0.8,2.6,4.9,11.4,2.6,6.8,4.2,4.8,0.428,0.381,0.878,23,3,4.0
201949,James Johnson,IND,9,5.2,0.9,0.4,0.9,0.6,0.1,0.6,0.3,1.1,0.0,0.2,0.2,0.2,0.3,0.0,1.0,0,0,0.6
1630164,James Wiseman,DET,63,17.3,7.1,5.3,0.9,0.2,0.6,1.0,3.0,4.8,0.0,0.0,1.1,1.6,0.613,0.0,0.706,7,0,-5.2
1641716,Jarace Walker,IND,33,10.3,3.6,1.9,1.2,0.5,0.3,0.5,1.4,3.3,0.7,1.7,0.2,0.3,0.409,0.4,0.889,0,0,0.6
1630215,Jared Butler,WAS,40,14.1,6.3,1.4,3.2,0.7,0.2,1.2,2.4,5.0,0.6,2.0,0.8,0.9,0.488,0.308,0.861,1,0,-1.2
1631197,Jared Rhoden,DET,17,14.4,4.9,1.9,0.8,0.2,0.8,0.4,1.9,3.9,0.7,1.8,0.3,0.5,0.5,0.387,0.625,0,0,-2.3
1628991,Jaren Jackson Jr.,MEM,66,32.2,22.5,5.5,2.3,1.2,1.6,2.4,7.8,17.6,1.8,5.5,5.1,6.3,0.444,0.32,0.808,5,0,-5.2
1629020,Jarred Vanderbilt,LAL,29,20.0,5.2,4.8,1.2,1.2,0.2,1.0,2.0,3.9,0.3,0.9,0.8,1.2,0.518,0.296,0.667,0,0,1.5
1628386,Jarrett Allen,CLE,77,31.7,16.5,10.5,2.7,0.7,1.1,1.6,6.7,10.6,0.0,0.1,3.0,4.1,0.634,0.0,0.742,42,0,2.6
1630554,Jason Preston,UTA,7,10.2,1.7,2.4,2.3,0.3,0.1,0.3,0.9,2.7,0.0,0.4,0.0,0.0,0.316,0.0,0.0,0,0,3.3
1631241,Javon Freeman-Liberty,TOR,22,18.3,7.0,3.2,1.8,0.5,0.2,1.1,2.5,5.6,0.5,1.9,1.5,1.6,0.444,0.238,0.917,0,0,-7.2
1629750,Javonte Green,CHI,9,25.6,12.2,7.4,0.6,1.1,0.9,0.8,5.0,8.3,1.1,3.0,1.1,1.4,0.6,0.37,0.769,1,0,3.1
1630606,Javonte Smart,PHI,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-3.0
1629637,Jaxson Hayes,LAL,70,12.5,4.3,3.0,0.5,0.5,0.4,0.6,1.8,2.5,0.0,0.1,0.7,1.2,0.72,0.0,0.622,2,0,-1.5
1630643,Jay Huff,DEN,20,2.5,1.2,0.6,0.1,0.1,0.2,0.0,0.4,0.8,0.2,0.4,0.1,0.1,0.6,0.333,1.0,0,0,-0.4
1627759,Jaylen Brown,BOS,70,33.5,23.0,5.5,3.6,1.2,0.5,2.4,9.0,17.9,2.1,5.9,3.0,4.3,0.499,0.354,0.703,6,1,5.9
1629669,Jaylen Nowell,DET,13,16.4,6.2,1.8,1.5,0.3,0.2,0.5,2.6,6.0,0.5,2.2,0.5,0.7,0.436,0.207,0.778,0,0,-2.5
1631119,Jaylin Williams,OKC,69,13.0,4.0,3.4,1.6,0.4,0.4,0.5,1.4,3.3,0.8,2.1,0.5,0.6,0.417,0.368,0.805,0,0,1.8
1628369,Jayson Tatum,BOS,74,35.7,26.9,8.1,4.9,1.0,0.6,2.5,9.1,19.3,3.1,8.2,5.6,6.7,0.471,0.376,0.833,25,0,8.2
1630288,Jeff Dowtin Jr.,PHI,12,11.8,4.3,1.7,2.2,0.6,0.1,0.4,1.7,3.0,0.8,1.6,0.2,0.3,0.556,0.474,0.75,0,0,1.8
201145,Jeff Green,HOU,78,16.8,6.5,2.3,0.9,0.2,0.4,0.6,2.1,4.7,0.7,2.1,1.6,1.9,0.456,0.331,0.819,0,0,-1.0
203924,Jerami Grant,POR,54,33.9,21.0,3.5,2.8,0.8,0.6,2.1,7.1,15.7,2.1,5.1,4.7,5.8,0.451,0.402,0.817,1,0,-6.5
1630526,Jeremiah Robinson-Earl,NOP,39,8.6,2.9,1.9,0.5,0.3,0.1,0.4,1.2,2.4,0.3,1.0,0.3,0.4,0.474,0.333,0.75,0,0,-0.6
1631110,Jeremy Sochan,SAS,74,29.6,11.6,6.4,3.4,0.8,0.5,1.9,4.6,10.5,0.9,3.1,1.5,1.9,0.438,0.308,0.771,7,0,-4.6
1630579,Jericho Sims,NYK,45,13.0,2.0,3.3,0.6,0.2,0.4,0.4,0.8,1.2,0.0,0.0,0.4,0.5,0.691,0.0,0.667,0,0,-0.2
1631257,Jermaine Samuels Jr.,HOU,14,4.3,1.4,0.9,0.2,0.1,0.1,0.0,0.6,1.0,0.0,0.1,0.1,0.1,0.643,0.0,1.0,0,0,-0.9
1629010,Jerome Robinson,GSW,22,3.7,1.4,0.3,0.2,0.0,0.1,0.1,0.5,1.5,0.1,0.8,0.3,0.5,0.333,0.118,0.636,0,0,1.2
1641724,Jett Howard,ORL,18,3.7,1.6,0.4,0.3,0.1,0.1,0.2,0.6,1.7,0.4,1.4,0.1,0.2,0.333,0.28,0.5,0,0,0.2
1628975,Jevon Carter,CHI,72,13.9,5.0,0.8,1.3,0.5,0.2,0.5,1.9,5.1,1.1,3.2,0.1,0.1,0.378,0.329,0.571,1,0,0.4
202710,Jimmy Butler,MIA,60,34.0,20.8,5.3,5.0,1.3,0.3,1.7,6.6,13.2,1.0,2.4,6.6,7.6,0.499,0.414,0.858,5,1,3.6
1629111,Jock Landale,HOU,56,13.6,4.9,3.1,1.2,0.4,0.6,0.6,1.9,3.7,0.2,0.7,0.9,1.2,0.515,0.25,0.8,1,0,2.9
203925,Joe Harris,DET,16,10.6,2.4,0.8,0.6,0.2,0.1,0.2,0.9,2.4,0.6,1.9,0.1,0.1,0.359,0.333,0.5,0,0,-3.0
204060,Joe Ingles,ORL,68,17.2,4.4,2.1,3.0,0.6,0.1,1.0,1.5,3.3,1.0,2.4,0.4,0.5,0.436,0.435,0.824,0,0,2.4
203954,Joel Embiid,PHI,39,33.6,34.7,11.0,5.6,1.2,1.7,3.8,11.5,21.8,1.4,3.6,10.2,11.6,0.529,0.388,0.883,30,2,6.8
1628381,John Collins,UTA,68,28.0,15.1,8.5,1.1,0.6,0.9,1.4,5.8,11.0,1.3,3.4,2.2,2.7,0.532,0.371,0.795,24,0,-4.5
